Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10,Real_Price,Log_Return
2007-07-01,1520.71,26.44,82.81333333333333,208.3,5.0,2234.92,38.86,121.71,29.52,2234.92,0.004551893752901164
2007-08-01,1454.62,26.71,80.70666666666666,207.92,4.67,2141.72,39.33,118.83,28.16,2141.72,-0.04259618871461847
2007-09-01,1497.12,26.98,78.6,208.49,4.52,2198.23,39.61,115.41,28.78,2198.23,0.02604324656249184
2007-01-01,1539.66,27.23,74.46000000000001,208.94,4.53,2255.87,39.9,109.1,29.42,2255.87,0.025883216772670786
2007-11-01,1463.39,27.48,70.32000000000001,210.18,4.15,2131.46,40.03,102.42,27.71,2131.46,-0.05672851694210268
2007-12-01,1479.22,27.73,66.18,210.04,4.1,2155.96,40.42,96.46,27.96,2155.96,0.011428909079046836
2008-01-01,1378.76,27.92,64.25,211.08,3.74,1999.6,40.49,93.18,25.89,1999.6,-0.07528893944167012
2008-02-01,1354.87,28.11,62.32,211.69,3.74,1959.27,40.65,90.12,25.33,1959.27,-0.02037520567079197
2008-03-01,1316.94,28.3,60.39,213.53,3.51,1888.05,40.57,86.58,24.38,1888.05,-0.037027404462999555
2008-04-01,1370.47,28.44,57.383333333333326,214.82,3.68,1952.95,40.52,81.77,25.2,1952.95,0.03379649950482291
2008-05-01,1403.22,28.57,54.376666666666665,216.63,3.88,1982.92,40.38,76.84,25.58,1982.92,0.01522945588077662
2008-06-01,1341.25,28.71,51.37,218.82,4.1,1876.44,40.17,71.87,24.22,1876.44,-0.05519414114780392
2008-07-01,1257.33,28.76,49.56333333333333,219.96,4.01,1749.85,40.02,68.98,22.6,1749.85,-0.06984629468525316
2008-08-01,1281.47,28.8,47.75666666666667,219.09,3.89,1790.59,40.25,66.73,23.16,1790.59,0.02301510450608938
2008-09-01,1216.95,28.85,45.95,218.78,3.69,1702.79,40.37,64.29,22.05,1702.79,-0.05027709220779368
2008-01-01,968.8,28.7,35.593333333333334,216.57,3.81,1369.41,40.56,50.31,17.77,1369.41,-0.21788809212792776
2008-11-01,883.04,28.54,25.236666666666668,212.42,3.53,1272.56,41.13,36.37,16.58,1272.56,-0.07334937053842897
2008-12-01,877.56,28.39,14.88,210.23,2.42,1277.88,41.34,21.67,16.73,1277.88,0.0041718352251878255
2009-01-01,865.58,28.01,12.206666666666669,211.14,2.52,1254.97,40.62,17.7,16.55,1254.97,-0.018090786917592954
2009-02-01,805.23,27.64,9.533333333333331,212.19,2.87,1161.69,39.87,13.75,15.43,1161.69,-0.0772358264896942
2009-03-01,757.13,27.26,6.86,212.71,2.82,1089.65,39.23,9.87,14.59,1089.65,-0.06401929766618546
2009-04-01,848.15,26.7,7.076666666666666,213.24,2.93,1217.6,38.34,10.16,16.44,1217.6,0.11102516436560109
2009-05-01,902.41,26.15,7.293333333333333,213.86,3.29,1291.77,37.43,10.44,17.59,1291.77,0.059131662812086996
2009-06-01,926.12,25.59,7.51,215.69,3.72,1314.42,36.32,10.66,18.04,1314.42,0.017382132755954786
2009-07-01,935.82,25.03,9.186666666666667,215.35,3.56,1330.29,35.58,13.06,18.41,1330.29,0.012001459884737666
2009-08-01,1009.73,24.46,10.863333333333332,215.83,3.59,1432.15,34.7,15.41,19.98,1432.15,0.07377984807799028
2009-09-01,1044.55,23.9,12.54,215.97,3.4,1480.61,33.88,17.77,20.82,1480.61,0.033277353366639575
2009-01-01,1067.66,23.4,25.35,216.18,3.39,1511.91,33.14,35.9,21.42,1511.91,0.020919587153511485
2009-11-01,1088.07,22.91,38.16,216.33,3.4,1539.72,32.42,54.0,21.94,1539.72,0.018226829536584898
2009-12-01,1110.38,22.41,50.97,215.95,3.59,1574.07,31.77,72.25,22.51,1574.07,0.02206403997460821
2010-01-01,1123.58,22.24,54.28999999999999,216.69,3.73,1587.35,31.42,76.7,22.74,1587.35,0.008401337444044558
2010-02-01,1089.16,22.07,57.61,216.74,3.69,1538.34,31.17,81.37,22.07,1538.34,-0.03136204615965328
2010-03-01,1152.05,21.9,60.93,217.63,3.73,1620.51,30.81,85.71,23.27,1620.51,0.052037001543531726
2010-04-01,1197.32,21.95,62.986666666666665,218.01,3.85,1681.27,30.82,88.45,24.15,1681.27,0.03680854569271548
2010-05-01,1125.06,21.99,65.04333333333332,218.18,3.42,1578.58,30.86,91.26,22.68,1578.58,-0.06302375145007684
2010-06-01,1083.36,22.04,67.1,217.96,3.2,1521.56,30.95,94.24,21.86,1521.56,-0.036789584412280876
2010-07-01,1079.8,22.14,68.68666666666667,218.01,3.01,1516.24,31.09,96.45,21.77,1516.24,-0.003502538309771719
2010-08-01,1087.28,22.25,70.27333333333333,218.31,2.7,1524.64,31.2,98.54,21.88,1524.64,0.0055247305818335295
2010-09-01,1122.08,22.35,71.86,218.44,2.65,1572.52,31.32,100.71,22.55,1572.52,0.030921111494790553
2010-01-01,1171.58,22.48,73.69,218.71,2.54,1639.85,31.46,103.14,23.49,1639.85,0.04192534612590799
2010-11-01,1198.89,22.6,75.52,218.8,2.76,1677.37,31.62,105.66,23.99,1677.37,0.022622316348051175
2010-12-01,1241.53,22.73,77.35,219.18,3.29,1734.05,31.75,108.03,24.75,1734.05,0.03323262241957404
2011-01-01,1282.62,22.96,78.67,220.22,3.39,1782.94,31.92,109.36,25.38,1782.94,0.027803974158978433
2011-02-01,1321.12,23.2,79.99000000000001,221.31,3.58,1827.45,32.09,110.65,25.93,1827.45,0.024657865321346104
2011-03-01,1304.49,23.43,81.31,223.47,3.41,1787.02,32.1,111.39,25.27,1787.02,-0.022372124429925543
2011-04-01,1331.51,23.73,82.16333333333334,224.91,3.46,1812.37,32.3,111.84,25.53,1812.37,0.01408595297999917
2011-05-01,1338.31,24.04,83.01666666666667,225.96,3.17,1813.09,32.56,112.47,25.42,1813.09,0.0003971909823667925
2011-06-01,1287.29,24.34,83.87,225.72,3.0,1745.84,33.01,113.75,24.36,1745.84,-0.03779675683022216
2011-07-01,1325.19,24.62,84.90666666666667,225.92,3.0,1795.65,33.36,115.05,24.92,1795.65,0.028131258194744286
2011-08-01,1185.31,24.9,85.94333333333334,226.54,2.3,1601.69,33.65,116.13,22.09,1601.69,-0.11430775157715148
2011-09-01,1173.88,25.18,86.98,226.89,1.98,1583.84,33.97,117.36,21.71,1583.84,-0.011207043616840008
2011-01-01,1207.22,25.6,86.97,226.42,2.15,1632.2,34.61,117.59,22.21,1632.2,0.030076519863645408
2011-11-01,1226.42,26.01,86.96000000000001,226.23,2.01,1659.55,35.2,117.67,22.42,1659.55,0.016617683228096276
2011-12-01,1243.32,26.43,86.95,225.67,1.98,1686.58,35.85,117.95,22.62,1686.58,0.016156328630781137
2012-01-01,1300.58,26.74,87.48,226.66,1.97,1756.53,36.11,118.15,23.39,1756.53,0.04063746208530986
2012-02-01,1352.49,27.04,88.01,227.66,1.97,1818.63,36.36,118.34,24.03,1818.63,0.034743198382294484
2012-03-01,1389.24,27.35,88.54,229.39,2.17,1853.96,36.5,118.16,24.32,1853.96,0.019240421558401742
2012-04-01,1386.43,27.67,88.33333333333334,230.08,2.05,1844.64,36.82,117.53,24.02,1844.64,-0.005039755435382578
2012-05-01,1341.27,28.0,88.12666666666667,229.82,1.8,1786.65,37.29,117.39,23.1,1786.65,-0.03194177848962391
2012-06-01,1323.48,28.32,87.92,229.48,1.62,1765.54,37.78,117.29,22.67,1765.54,-0.01188576541197798
2012-07-01,1359.78,28.74,87.44666666666667,229.1,1.53,1816.93,38.41,116.85,23.17,1816.93,0.028691671029744178
2012-08-01,1403.45,29.17,86.97333333333333,230.38,1.68,1864.9,38.76,115.57,23.63,1864.9,0.026059168724614806
2012-09-01,1443.42,29.59,86.5,231.41,1.72,1909.5,39.14,114.43,24.04,1909.5,0.023633995328170242
2012-01-01,1437.82,30.14,86.50333333333333,231.32,1.75,1902.83,39.89,114.48,23.82,1902.83,-0.0034991759925040076
2012-11-01,1394.51,30.7,86.50666666666667,230.22,1.65,1854.3,40.82,115.03,23.07,1854.3,-0.025834985339729596
2012-12-01,1422.29,31.25,86.51,229.6,1.72,1896.34,41.67,115.34,23.46,1896.34,0.022418446299357693
2013-01-01,1480.4,31.54,86.90666666666667,230.28,1.91,1968.0,41.92,115.53,24.19,1968.0,0.03709208597950391
2013-02-01,1512.31,31.82,87.30333333333334,232.17,1.98,1994.09,41.96,115.12,24.37,1994.09,0.013170007297231699
2013-03-01,1550.83,32.11,87.7,232.77,1.96,2039.55,42.23,115.34,24.78,2039.55,0.02254138936037413
2013-04-01,1570.7,32.5,88.78333333333333,232.53,1.76,2067.83,42.78,116.88,24.98,2067.83,0.013770552950482856
2013-05-01,1639.84,32.88,89.86666666666667,232.94,1.93,2155.02,43.21,118.1,25.88,2155.02,0.04130025601695405
2013-06-01,1618.77,33.27,90.95,233.5,2.3,2122.23,43.62,119.24,25.35,2122.23,-0.015332581623989653
2013-07-01,1668.68,33.65,92.09,233.6,2.58,2186.8,44.09,120.68,25.98,2186.8,0.029971865407592304
2013-08-01,1670.09,34.02,93.23,233.88,2.74,2186.02,44.53,122.03,25.83,2186.02,-0.00035674919538095177
2013-09-01,1687.17,34.4,94.37,234.15,2.81,2205.81,44.97,123.38,25.92,2205.81,0.00901224953889095
2013-01-01,1720.03,34.6,96.31333333333332,233.55,2.62,2254.58,45.35,126.25,26.36,2254.58,0.021868914453604248
2013-11-01,1783.54,34.79,98.25666666666666,233.07,2.72,2342.61,45.7,129.06,27.25,2342.61,0.038301989569910204
2013-12-01,1807.78,34.99,100.2,233.05,2.9,2374.66,45.96,131.62,27.48,2374.66,0.013588576938066482
2014-01-01,1822.36,35.4,100.41666666666666,233.92,2.86,2384.94,46.33,131.42,27.47,2384.94,0.004319697447353603
2014-02-01,1817.04,35.82,100.63333333333333,234.78,2.71,2369.21,46.7,131.21,27.17,2369.21,-0.006617400545349452
2014-03-01,1863.52,36.23,100.85,236.29,2.72,2414.27,46.94,130.66,27.57,2414.27,0.01884039773098982
2014-04-01,1864.26,36.61,101.60666666666668,237.07,2.71,2407.29,47.28,131.2,27.37,2407.29,-0.002895330505510805
2014-05-01,1889.77,37.0,102.36333333333334,237.9,2.56,2431.74,47.61,131.72,27.54,2431.74,0.010105417022846081
2014-06-01,1947.09,37.38,103.12,238.34,2.6,2500.84,48.01,132.45,28.21,2500.84,0.02801962494466892
2014-07-01,1973.1,37.75,104.06666666666666,238.25,2.54,2535.24,48.5,133.72,28.49,2535.24,0.013661631679210083
2014-08-01,1961.53,38.12,105.01333333333334,237.85,2.42,2524.59,49.06,135.16,28.26,2524.59,-0.004209633812755507
2014-09-01,1993.23,38.49,105.96,238.03,2.53,2563.46,49.5,136.27,28.58,2563.46,0.015279235147767137
2014-01-01,1937.27,38.81,104.74333333333334,237.43,2.3,2497.76,50.03,135.05,27.74,2497.76,-0.025963578226798515
2014-11-01,2044.57,39.12,103.52666666666669,236.15,2.33,2650.42,50.72,134.2,29.32,2650.42,0.059323787779646156
2014-12-01,2054.27,39.44,102.31,234.81,2.21,2678.18,51.42,133.38,29.52,2678.18,0.010419341343391434
2015-01-01,2028.18,39.9,101.29,233.71,1.88,2656.67,52.26,132.68,29.17,2656.67,-0.008064000510886083
2015-02-01,2082.2,40.35,100.27,234.72,1.98,2715.63,52.63,130.77,29.72,2715.63,0.021950511828331593
2015-03-01,2079.99,40.81,99.25,236.12,2.04,2696.7,52.91,128.68,29.42,2696.7,-0.006995167401376607
2015-04-01,2094.86,41.12,97.80333333333334,236.6,1.94,2710.47,53.2,126.54,29.48,2710.47,0.005093248323056106
2015-05-01,2111.94,41.43,96.35666666666668,237.8,2.2,2718.71,53.33,124.04,29.49,2718.71,0.0030354515145647786
2015-06-01,2099.29,41.74,94.91,238.64,2.36,2692.99,53.54,121.75,29.14,2692.99,-0.009505402611237465
2015-07-01,2094.14,42.0,93.49333333333334,238.65,2.32,2686.21,53.87,119.93,29.01,2686.21,-0.0025208222748056668
2015-08-01,2039.87,42.25,92.07666666666668,238.32,2.17,2620.3,54.28,118.28,28.25,2620.3,-0.02484246318216618
2015-09-01,1944.41,42.51,90.66,237.94,2.17,2501.58,54.69,116.64,26.94,2501.58,-0.046366282788477355
2015-01-01,2024.81,42.8,89.28333333333333,237.84,2.07,2606.19,55.09,114.92,28.03,2606.19,0.04096685247097946
2015-11-01,2080.62,43.1,87.90666666666667,237.34,2.26,2683.68,55.59,113.39,28.83,2683.68,0.029299602247067794
2015-12-01,2054.08,43.39,86.53,236.52,2.24,2658.54,56.16,111.99,28.54,2658.54,-0.009411887036626942
2016-01-01,1918.6,43.55,86.5,236.92,2.09,2479.09,56.28,111.77,26.61,2479.09,-0.06988554257195835
2016-02-01,1904.42,43.72,86.47,237.11,1.78,2458.74,56.44,111.64,26.39,2458.74,-0.00824253375013136
2016-03-01,2021.95,43.88,86.44,238.13,1.89,2599.29,56.41,111.12,27.89,2599.29,0.055589307206476084
2016-04-01,2075.54,44.07,86.6,239.26,1.81,2655.59,56.39,110.8,28.5,2655.59,0.021428521416356604
2016-05-01,2065.55,44.27,86.75999999999999,240.23,1.81,2632.16,56.41,110.56,28.24,2632.16,-0.008862050339450657
2016-06-01,2083.89,44.46,86.92,241.02,1.64,2646.84,56.47,110.4,28.4,2646.84,0.005561673741386755
2016-07-01,2148.9,44.65,87.64333333333333,240.63,1.5,2733.84,56.8,111.5,29.33,2733.84,0.032340738647269475
2016-08-01,2170.95,44.84,88.36666666666667,240.85,1.56,2759.35,56.99,112.32,29.61,2759.35,0.009287930468866244
2016-09-01,2157.69,45.03,89.09,241.43,1.63,2735.92,57.1,112.96,29.36,2735.92,-0.008527385179763598
2016-01-01,2143.02,45.25,90.91,241.73,1.76,2713.94,57.31,115.13,29.13,2713.94,-0.008066305988703499
2016-11-01,2164.99,45.48,92.73,241.35,2.14,2746.03,57.68,117.62,29.48,2746.03,0.011754778689865599
2016-12-01,2246.63,45.7,94.55,241.43,2.49,2848.65,57.95,119.89,30.59,2848.65,0.03668896557833292
2017-01-01,2275.12,45.93,96.46333333333334,242.84,2.43,2868.06,57.9,121.6,30.79,2868.06,0.006790645174408484
2017-02-01,2329.91,46.15,98.37666666666668,243.6,2.42,2927.92,58.0,123.63,31.43,2927.92,0.02065643030079459
2017-03-01,2366.82,46.38,100.29,243.8,2.48,2971.89,58.24,125.93,31.89,2971.89,0.014905840736062406
2017-04-01,2359.31,46.66,101.53333333333332,244.52,2.3,2953.7,58.42,127.11,31.67,2953.7,-0.006139492316149036
2017-05-01,2395.35,46.94,102.77666666666669,244.73,2.3,2996.26,58.72,128.56,32.1,2996.26,0.014306222524759122
2017-06-01,2433.99,47.22,104.02,244.96,2.19,3041.83,59.01,130.0,32.56,3041.83,0.015094463722760146
2017-07-01,2454.1,47.54,105.04,244.79,2.32,3069.08,59.45,131.36,32.82,3069.08,0.008918534431836154
2017-08-01,2456.22,47.85,106.06,245.52,2.21,3062.56,59.67,132.24,32.71,3062.56,-0.0021266749050363864
2017-09-01,2492.84,48.17,107.08,246.82,2.2,3091.85,59.74,132.81,32.97,3091.85,0.00951844974297373
2017-01-01,2557.0,48.42,108.01333333333334,246.66,2.36,3173.43,60.1,134.05,33.78,3173.43,0.026043404597438934
2017-11-01,2593.61,48.68,108.94666666666666,246.67,2.35,3218.79,60.41,135.21,34.17,3218.79,0.014192490681083126
2017-12-01,2664.34,48.93,109.88,246.52,2.4,3308.51,60.76,136.45,35.02,3308.51,0.02749242444600819
2018-01-01,2789.8,49.29,111.73333333333332,247.87,2.58,3445.54,60.87,138.0,36.33,3445.54,0.0405827041100941
2018-02-01,2705.16,49.64,113.58666666666666,248.99,2.86,3325.92,61.04,139.65,34.93,3325.92,-0.03533431352821696
2018-03-01,2702.77,50.0,115.44,249.55,2.84,3315.48,61.33,141.61,34.68,3315.48,-0.0031439180291114675
2018-04-01,2653.63,50.33,117.78666666666666,250.55,2.87,3242.32,61.5,143.92,33.75,3242.32,-0.022313286590023917
2018-05-01,2701.49,50.66,120.13333333333333,251.59,2.98,3287.12,61.64,146.18,34.04,3287.12,0.013722678523398145
2018-06-01,2754.35,50.99,122.48,251.99,2.91,3346.11,61.94,148.79,34.46,3346.11,0.017786675629668392
2018-07-01,2793.64,51.44,125.11666666666667,252.01,2.89,3393.61,62.49,151.99,34.73,3393.61,0.014095774448208276
2018-08-01,2857.82,51.89,127.75333333333332,252.15,2.89,3469.65,63.0,155.1,35.27,3469.65,0.022159472771099503
2018-09-01,2901.5,52.34,130.39,252.44,3.0,3518.59,63.47,158.12,35.52,3518.59,0.014006616861040043
2018-01-01,2785.46,52.81,131.05666666666667,252.88,3.15,3371.91,63.93,158.65,33.79,3371.91,-0.04258099178736756
2018-11-01,2723.23,53.28,131.72333333333333,252.04,3.12,3307.66,64.71,159.99,32.88,3307.66,-0.019238358649491638
2018-12-01,2567.31,53.75,132.39,251.23,2.83,3128.27,65.49,161.32,30.82,3128.27,-0.05576085464895853
2019-01-01,2607.39,54.15,133.05666666666664,251.71,2.71,3171.06,65.85,161.82,30.93,3171.06,0.013585780759571679
2019-02-01,2754.86,54.54,133.7233333333333,252.78,2.68,3336.31,66.06,161.95,32.21,3336.31,0.05079948898557465
2019-03-01,2803.98,54.94,134.39,254.2,2.57,3376.75,66.16,161.84,32.26,3376.75,0.012048302620085313
2019-04-01,2903.8,55.32,134.68333333333334,255.55,2.53,3478.54,66.27,161.34,32.88,3478.54,0.029698957066136483
2019-05-01,2854.71,55.7,134.97666666666666,256.09,2.4,3412.47,66.58,161.35,31.93,3412.47,-0.01917629626122893
2019-06-01,2890.17,56.08,135.27,256.14,2.06,3454.17,67.02,161.67,31.99,3454.17,0.012145827547288223
2019-07-01,2996.1136363636365,56.46,134.48000000000002,256.57,1.63,3574.81,67.36,160.45,32.77,3574.81,0.03432983106954798
2019-08-01,2897.498181818182,56.84,133.69,256.56,1.63,3457.32,67.82,159.52,31.39,3457.32,-0.03341830541643819
2019-09-01,2982.156,57.22,132.9,256.76,1.7,3555.55,68.22,158.45,31.97,3555.55,0.02801604049824456
2019-01-01,2977.68,57.56,135.09,257.35,1.71,3542.12,68.47,160.7,31.56,3542.12,-0.003784345011216727
2019-11-01,3104.9045,57.9,137.28,257.21,1.81,3695.44,68.91,163.39,32.66,3695.44,0.0423742091972726
2019-12-01,3176.7495238095235,58.24,139.47,256.97,1.86,3784.39,69.38,166.15,33.21,3784.39,0.02378508426951357
2020-01-01,3278.2028571428577,58.69,131.75666666666666,257.97,1.76,3890.16,69.64,156.35,33.92,3890.16,0.02756557647203654
2020-02-01,3277.3142105263164,59.13,124.04333333333332,258.68,1.5,3878.47,69.98,146.8,33.64,3878.47,-0.0030095419200965373
2020-03-01,2652.3936363636367,59.58,116.33,258.12,0.87,3145.77,70.66,137.97,27.18,3145.77,-0.20938205271575433
2020-04-01,2761.975238095238,59.61,110.63,256.39,0.66,3297.79,71.18,132.09,28.41,3297.79,0.04719385390151153
2020-05-01,2919.615,59.65,104.93,256.39,0.67,3485.94,71.22,125.28,29.95,3485.94,0.055485188090194114
2020-06-01,3104.6609090909087,59.68,99.23,257.8,0.73,3686.71,70.87,117.83,31.61,3686.71,0.05599672617996923
2020-07-01,3207.6190909090906,59.4,98.89333333333336,259.1,0.62,3789.8,70.18,116.84,32.45,3789.8,0.027578785827660383
2020-08-01,3391.71,59.13,98.55666666666669,259.92,0.65,3994.7,69.64,116.08,34.17,3994.7,0.05265523527784103
2020-09-01,3365.5166666666664,58.85,98.22,260.28,0.68,3958.34,69.22,115.52,33.82,3958.34,-0.009143737069514884
2020-01-01,3418.701363636364,58.66,96.85666666666668,260.39,0.79,4019.23,68.96,113.87,34.31,4019.23,0.015265596534102286
2020-11-01,3548.992500000001,58.47,95.49333333333334,260.23,0.87,4174.95,68.78,112.34,35.61,4174.95,0.03801204018739552
2020-12-01,3695.31,58.28,94.13,260.47,0.93,4342.99,68.49,110.63,37.03,4342.99,0.03946066881099567
2021-01-01,3793.748421052632,58.06,105.48666666666664,261.58,1.08,4439.8,67.95,123.45,37.84,4439.8,0.022046279390333014
2021-02-01,3883.4321052631576,57.85,116.84333333333332,263.01,1.26,4520.01,67.33,136.0,38.48,4520.01,0.017904875846543225
2021-03-01,3910.5082608695648,57.63,128.2,264.88,1.61,4519.51,66.61,148.17,38.4,4519.51,-0.00011062534305141489
2021-04-01,4141.176190476191,57.71,138.38666666666666,267.05,1.64,4747.08,66.15,158.63,40.22,4747.08,0.049126111288257994
2021-05-01,4167.849500000001,57.79,148.57333333333332,269.2,1.62,4739.66,65.72,168.96,40.01,4739.66,-0.0015642889998169075
2021-06-01,4238.489545454546,57.87,158.76,271.7,1.52,4775.62,65.2,178.88,40.15,4775.62,0.007558405259304008
2021-07-01,4363.7128571428575,58.33,164.31666666666666,273.0,1.32,4893.18,65.41,184.25,40.94,4893.18,0.024318590441673314
2021-08-01,4454.206363636363,58.79,169.8733333333333,273.57,1.28,4984.36,65.79,190.09,41.49,4984.36,0.018462611138815536
2021-09-01,4445.543333333333,59.25,175.43,274.31,1.37,4961.19,66.13,195.78,41.07,4961.19,-0.004659378700626848
2021-01-01,4460.707142857143,59.64,182.91,276.59,1.58,4937.09,66.0,202.44,40.64,4937.09,-0.004869542510915618
2021-11-01,4667.386666666667,60.02,190.39,277.95,1.56,5140.59,66.1,209.69,42.05,5140.59,0.040391770067170464
2021-12-01,4674.772727272726,60.4,197.87,278.8,1.47,5132.95,66.32,217.26,41.72,5132.95,-0.0014873162334262005
2022-01-01,4573.8155,60.92,197.88333333333333,281.15,1.76,4980.19,66.33,215.46,40.19,4980.19,-0.03021249971924667
2022-02-01,4435.980526315789,61.45,197.89666666666665,283.72,1.93,4786.39,66.3,213.53,38.37,4786.39,-0.03969156908059147
2022-03-01,4391.265217391306,61.97,197.91,287.5,2.13,4675.72,65.98,210.73,37.24,4675.72,-0.023393312261211392
2022-04-01,4391.295999999999,62.65,196.02666666666664,289.11,2.75,4649.79,66.34,207.57,36.8,4649.79,-0.005561104288267411
2022-05-01,4040.36,63.34,194.1433333333333,292.3,2.9,4231.55,66.33,203.33,33.29,4231.55,-0.09425370109007856
2022-06-01,3898.946666666668,64.02,192.26,296.31,3.14,4028.12,66.14,198.63,31.52,4028.12,-0.04926859032672133
2022-07-01,3911.729499999999,64.45,190.5833333333333,296.28,2.9,4041.8,66.6,196.92,31.46,4041.8,0.00339037142967046
2022-08-01,4158.5630434782615,64.89,188.90666666666664,296.17,2.9,4298.36,67.07,195.26,33.28,4298.36,0.06154341729896412
2022-09-01,3850.520476190475,65.32,187.23,296.81,3.52,3971.42,67.37,193.11,30.6,3971.42,-0.07910984123540744
2022-01-01,3726.050952380952,65.85,182.4033333333333,298.01,3.98,3827.52,67.65,187.37,29.35,3827.52,-0.036906639486604845
2022-11-01,3917.488571428571,66.39,177.57666666666665,297.71,3.89,4028.24,68.26,182.6,30.75,4028.24,0.05111248212192437
2022-12-01,3912.380952380953,66.92,172.75,296.8,3.62,4035.38,69.02,178.18,30.68,4035.38,0.0017709172470945344
2023-01-01,3960.6565,67.35,173.55666666666667,299.17,3.53,4052.77,68.92,177.59,30.69,4052.77,0.0043001247001198915
2023-02-01,4079.684736842105,67.78,174.36333333333332,300.84,3.75,4151.39,68.97,177.43,31.32,4151.39,0.024042619973742282
2023-03-01,3968.559130434783,68.21,175.17,301.67,3.66,4027.13,69.22,177.76,30.27,4027.13,-0.03038925447772946
2023-04-01,4121.467368421053,68.38,177.17,303.36,3.46,4159.03,69.0,178.78,31.15,4159.03,0.032227910563065815
2023-05-01,4146.173181818183,68.54,179.17,304.13,3.57,4173.45,68.99,180.35,31.14,4173.45,0.0034611578774865676
2023-06-01,4345.372857142857,68.71,181.17,305.11,3.75,4359.88,68.94,181.77,32.41,4359.88,0.04370150216173335
2023-07-01,4508.075500000001,0.0,0.0,305.69,3.9,4514.51,0.0,0.0,33.38,4514.51,0.03485211980127037
2023-08-01,4457.358695652174,0.0,0.0,305.98,4.17,4459.48,0.0,0.0,32.91,4459.48,-0.01226448654131625
2023-09-01,4515.77,0.0,0.0,306.13,4.09,4515.77,0.0,0.0,33.25,4515.77,0.012543547657511495
